Id,MS Zoning,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Foundation,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Full Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Sale Type,SalePrice,Age_Built,Age_Remod,Age_Garage
2861,RL,HLS,Inside,Crawfor,Norm,1Fam,1.5Fin,5,Gable,Wd Sdng,Wd Sdng,None,3,CBlock,4,901.0,3,1125,1717,1,1,3,7,1,4,Attchd,1,1.0,410.0,WD ,194000,66,56,66.0
1245,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,1104.0,4,1104,1104,1,1,3,5,0,0,Attchd,2,1.0,384.0,WD ,133000,52,50,52.0
854,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,BrkFace,3,BrkTil,4,907.0,3,907,907,1,1,3,5,0,0,Attchd,1,1.0,343.0,WD ,140000,31,31,31.0
1437,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,782.0,5,782,1652,2,1,4,6,0,0,Attchd,2,2.0,532.0,WD ,207500,8,8,8.0
586,RL,Lvl,Inside,NWAmes,PosA,1Fam,2Story,6,Gable,MetalSd,MetalSd,BrkFace,3,PConc,3,932.0,4,1271,2640,2,1,4,8,1,3,Attchd,2,2.0,515.0,WD ,256900,42,12,42.0
1947,RL,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,735.0,4,735,1034,1,1,3,5,0,0,Detchd,1,1.0,240.0,WD ,109000,67,57,67.0
815,RL,Bnk,Inside,SawyerW,Norm,Duplex,1Story,5,Gable,HdBoard,HdBoard,None,3,Slab,0,0.0,3,1513,1513,2,2,3,8,0,0,Attchd,1,2.0,400.0,WD ,113722,30,30,30.0
831,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,4,PConc,5,1498.0,5,1498,1498,2,1,4,7,1,4,Attchd,3,3.0,844.0,WD ,237000,4,3,4.0
1919,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,1053.0,4,1053,1053,1,1,4,6,0,0,2Types,2,2.0,692.0,WD ,142100,44,44,13.0
2306,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,Wd Sdng,Wd Sdng,Stone,3,CBlock,3,1178.0,4,1293,1293,2,1,3,5,0,0,Attchd,2,2.0,452.0,WD ,149900,52,52,52.0
430,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,Hip,VinylSd,VinylSd,Stone,5,PConc,5,2020.0,5,2020,2020,2,1,5,7,1,4,Attchd,2,3.0,896.0,WD ,404000,1,1,1.0
2618,RL,HLS,Inside,NAmes,Norm,1Fam,2Story,7,Gable,Plywood,Plywood,None,3,CBlock,3,1438.0,3,1900,2448,3,1,3,9,2,4,Attchd,2,2.0,441.0,WD ,277500,44,8,44.0
245,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,Gable,HdBoard,HdBoard,BrkFace,4,CBlock,4,741.0,3,977,1732,2,1,4,7,1,3,Attchd,3,2.0,476.0,WD ,178000,25,25,25.0
462,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,Hip,MetalSd,MetalSd,BrkFace,4,PConc,4,1324.0,5,1324,1324,2,1,4,6,1,4,Attchd,3,2.0,550.0,WD ,254000,3,3,3.0
182,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,2,Gable,AsbShng,AsbShng,None,3,BrkTil,2,678.0,3,832,832,1,1,3,5,1,4,Detchd,1,2.0,780.0,WD ,12789,87,40,82.0
1625,RL,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,Gable,HdBoard,HdBoard,BrkFace,3,PConc,4,1237.0,4,1253,1253,2,1,3,6,1,3,Attchd,3,2.0,402.0,WD ,176000,12,11,12.0
2381,RL,Lvl,Corner,NridgHt,Norm,1Fam,2Story,9,Gable,VinylSd,VinylSd,Stone,3,PConc,5,1249.0,5,1249,2596,3,1,4,9,0,0,Attchd,2,3.0,840.0,New,342643,0,1,1.0
1827,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,HdBoard,Wd Sdng,BrkFace,3,CBlock,3,876.0,3,902,902,1,1,3,6,0,0,Attchd,1,1.0,288.0,WD ,125500,40,40,40.0
1580,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,6,Gable,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,4,1495.0,5,1495,1495,2,1,3,8,1,3,Attchd,1,2.0,438.0,WD ,150000,19,19,19.0
1803,FV,Lvl,Corner,Somerst,Norm,1Fam,1Story,8,Gable,CemntBd,CmentBd,None,5,PConc,4,1574.0,5,1584,1584,2,1,5,6,1,4,Attchd,3,2.0,594.0,New,261329,0,1,1.0
1132,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1080.0,5,1080,1080,1,1,4,6,0,0,None,0,0.0,0.0,WD ,141000,4,3,0.0
1941,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,Gable,VinylSd,VinylSd,None,3,CBlock,3,1105.0,4,1647,1647,1,1,3,6,1,2,Attchd,3,1.0,280.0,WD ,153000,54,54,54.0
1742,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,WdShing,Wd Shng,BrkFace,4,PConc,5,1258.0,5,1258,1258,2,1,4,6,1,4,Attchd,3,3.0,648.0,New,172500,1,1,1.0
2026,RL,Lvl,Inside,BrkSide,RRAn,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,698.0,5,698,1396,1,1,3,7,0,0,Detchd,1,1.0,384.0,WD ,153575,92,4,4.0
2245,C (all),Lvl,Inside,IDOTRR,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,4,BrkTil,3,837.0,5,1001,1001,1,1,4,5,0,0,Detchd,1,1.0,216.0,WD ,124900,77,0,77.0
1691,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,Gable,CemntBd,CmentBd,BrkFace,5,PConc,5,2121.0,5,2121,2121,2,1,5,8,1,5,Attchd,3,3.0,732.0,New,415298,1,1,1.0
725,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,6,Gable,MetalSd,MetalSd,None,2,BrkTil,3,972.0,5,1044,1480,1,1,3,6,0,0,Detchd,1,1.0,207.0,ConLI,119000,89,59,89.0
1787,RL,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,Stone,4,PConc,4,1588.0,5,1588,1588,2,1,4,7,1,4,Attchd,2,3.0,825.0,WD ,227000,1,1,1.0
1216,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,BrkFace,4,CBlock,3,1053.0,5,1053,1053,1,1,4,5,0,0,Attchd,2,1.0,312.0,WD ,145500,49,2,49.0
2654,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,3,Gable,AsbShng,AsbShng,None,3,BrkTil,2,492.0,3,492,492,1,1,3,3,0,0,Detchd,1,1.0,200.0,WD ,61500,85,56,85.0
2310,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,7,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,1851.0,4,1851,1851,2,1,3,8,1,3,Attchd,3,2.0,506.0,WD ,192100,37,37,37.0
761,RM,Bnk,Inside,IDOTRR,Artery,2fmCon,2Story,6,Gable,MetalSd,MetalSd,None,3,CBlock,3,698.0,5,754,1403,1,1,3,7,0,0,Detchd,1,1.0,308.0,WD ,116000,94,44,94.0
1884,RL,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,Hip,VinylSd,VinylSd,BrkFace,3,CBlock,3,588.0,5,1138,1138,1,1,3,6,0,0,Attchd,2,1.0,264.0,WD ,145000,49,49,49.0
856,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,3,CBlock,4,1040.0,3,1040,1040,2,1,4,5,0,0,Detchd,1,2.0,484.0,WD ,150500,32,1,32.0
11,RL,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,Gable,HdBoard,HdBoard,None,3,PConc,4,763.0,4,763,1655,2,1,3,7,1,3,Attchd,3,2.0,440.0,WD ,175900,17,16,17.0
389,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Hip,Plywood,Plywood,BrkFace,3,CBlock,3,1116.0,5,1116,1116,2,1,3,6,1,3,Attchd,2,2.0,528.0,WD ,167900,35,35,35.0
2415,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,879.0,5,879,1863,2,1,4,9,1,4,BuiltIn,3,3.0,660.0,New,219210,0,1,1.0
77,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,4,PConc,4,1055.0,5,1055,1845,2,1,4,8,1,3,Attchd,2,2.0,462.0,WD ,189000,18,18,18.0
1238,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,3,1176.0,3,1176,1176,1,1,3,6,2,4,Attchd,2,1.0,292.0,WD ,136500,51,51,51.0
223,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkFace,3,CBlock,3,864.0,5,892,892,1,1,4,5,0,0,Detchd,1,1.0,416.0,WD ,137900,44,2,44.0
723,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Hip,MetalSd,Stucco,None,3,BrkTil,3,1022.0,3,1022,1022,1,1,3,4,0,0,Detchd,1,1.0,280.0,WD ,85000,99,3,53.0
2562,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,3,2136.0,3,2136,2136,2,1,3,7,0,0,Detchd,1,2.0,528.0,WD ,137900,55,55,55.0
995,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,926.0,5,926,1604,2,1,3,7,0,0,Attchd,3,2.0,472.0,WD ,195500,10,10,10.0
287,RL,Bnk,Corner,SWISU,Norm,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,3,PConc,4,806.0,3,841,1647,1,1,2,6,0,0,Detchd,1,1.0,216.0,WD ,128000,95,60,90.0
1152,RL,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,3,CBlock,3,864.0,5,864,864,1,1,4,5,1,3,Detchd,1,1.0,420.0,WD ,135000,47,1,46.0
1449,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,3,1076.0,3,1076,1076,1,1,3,5,1,2,Detchd,1,2.0,576.0,WD ,143195,33,33,23.0
1330,RM,Lvl,Inside,BrkSide,RRAn,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,BrkTil,3,742.0,3,779,935,1,1,3,4,0,0,Detchd,1,1.0,308.0,WD ,79500,78,48,20.0
1134,RL,Lvl,FR2,SawyerW,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,835.0,5,835,1663,2,1,4,8,0,0,Attchd,2,2.0,478.0,WD ,192500,5,4,5.0
706,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,Gable,Wd Sdng,Wd Sdng,None,3,CBlock,3,768.0,3,768,1328,1,1,3,6,0,0,Detchd,1,1.0,308.0,WD ,129500,59,39,59.0
1617,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,MetalSd,MetalSd,None,3,PConc,4,806.0,4,806,1572,2,1,3,7,1,3,BuiltIn,3,2.0,373.0,WD ,168000,12,11,12.0
1339,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,3,CBlock,3,739.0,5,874,1342,2,2,3,7,1,4,Detchd,1,1.0,240.0,WD ,105000,69,58,69.0
1664,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,Hip,Plywood,Plywood,None,3,CBlock,3,981.0,3,981,981,1,1,3,5,0,0,Detchd,1,2.0,576.0,WD ,143250,36,36,28.0
1433,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,PConc,4,1099.0,5,1099,1099,1,1,4,6,0,0,Attchd,1,1.0,352.0,WD ,144000,13,2,9.0
75,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,4,PConc,4,948.0,5,1222,2110,2,1,4,8,2,2,Attchd,2,2.0,463.0,WD ,205000,16,8,16.0
2255,RL,Lvl,Corner,Mitchel,Norm,1Fam,SFoyer,6,Gable,Plywood,Plywood,None,3,CBlock,4,970.0,3,1026,1026,1,1,3,5,1,1,Attchd,1,2.0,528.0,WD ,143000,33,33,33.0
1170,FV,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,9,Gable,VinylSd,VinylSd,None,4,PConc,5,1419.0,5,1419,1419,1,1,5,5,1,3,Attchd,3,2.0,588.0,WD ,290000,7,7,7.0
836,RL,Low,Corner,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,PConc,4,1040.0,4,1040,1040,1,1,4,6,0,0,Detchd,1,2.0,576.0,WD ,152000,13,13,9.0
8,RL,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,Gable,HdBoard,HdBoard,None,4,PConc,4,1280.0,5,1280,1280,2,1,4,5,0,0,Attchd,2,2.0,506.0,WD ,191500,18,18,18.0
1704,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,4,PConc,5,1143.0,5,1143,2473,2,1,4,9,1,4,BuiltIn,2,3.0,852.0,WD ,317000,3,2,3.0
2068,RL,Lvl,Inside,Sawyer,Norm,1Fam,1.5Fin,7,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,680.0,5,798,1302,1,1,4,6,2,4,Attchd,1,1.0,224.0,WD ,165250,67,9,67.0
1488,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,None,3,CBlock,3,1092.0,3,1092,1092,1,1,3,6,0,0,Attchd,1,1.0,264.0,COD,123000,42,42,42.0
1391,RL,Lvl,Inside,Sawyer,PosA,1Fam,1Story,6,Gable,HdBoard,HdBoard,None,3,CBlock,3,988.0,3,1188,1188,1,1,3,4,1,3,Attchd,1,2.0,621.0,WD ,185000,52,52,52.0
2633,RL,Lvl,Corner,NAmes,Artery,1Fam,1Story,7,Gable,Wd Sdng,Wd Sdng,None,3,CBlock,3,1045.0,4,1045,1045,1,1,3,6,0,0,Detchd,1,2.0,528.0,WD ,120000,44,44,44.0
1872,RL,Lvl,Corner,NWAmes,Norm,1Fam,1Story,6,Hip,HdBoard,HdBoard,None,3,CBlock,3,1093.0,4,1093,1093,2,1,3,6,1,2,Attchd,2,2.0,484.0,WD ,158500,41,41,41.0
1138,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,4,PConc,4,798.0,5,798,1640,2,1,4,6,0,0,Attchd,2,2.0,520.0,WD ,173000,4,4,4.0
1899,RL,Lvl,FR2,NAmes,Norm,Duplex,1Story,4,Gable,HdBoard,HdBoard,None,3,Slab,0,0.0,3,1224,1224,2,2,3,6,0,0,CarPort,1,2.0,462.0,WD ,101800,45,45,45.0
915,RL,Lvl,Inside,SWISU,Feedr,1Fam,2Story,7,Gable,Wd Sdng,Wd Sdng,None,4,PConc,4,560.0,5,575,1135,1,1,4,6,0,0,Detchd,2,2.0,576.0,WD ,155000,73,2,38.0
660,RL,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,BrkTil,3,1054.0,5,1078,1078,1,1,5,6,0,0,Detchd,1,1.0,264.0,WD ,125000,84,59,22.0
2004,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,4,Gable,MetalSd,MetalSd,None,3,CBlock,0,0.0,4,968,968,1,1,3,5,0,0,Attchd,1,1.0,331.0,WD ,104500,51,51,51.0
443,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,Hip,VinylSd,VinylSd,Stone,4,PConc,5,1462.0,5,1462,2224,2,1,5,10,1,4,Attchd,3,3.0,738.0,WD ,350000,5,4,5.0
2627,RL,Lvl,Inside,NAmes,Norm,Duplex,1Story,3,Gable,Stucco,Stone,None,3,CBlock,0,0.0,4,1040,1040,2,2,3,6,0,0,Detchd,1,2.0,400.0,WD ,93500,56,56,57.0
1438,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,873.0,5,882,1790,2,1,4,7,0,0,Attchd,2,2.0,588.0,WD ,193000,9,9,9.0
1525,RL,Bnk,Inside,Crawfor,Norm,1Fam,2.5Fin,6,Gable,MetalSd,MetalSd,None,3,BrkTil,5,588.0,2,1423,2555,2,1,3,11,1,4,Detchd,3,2.0,672.0,WD ,191000,86,14,15.0
2644,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,6,Hip,Wd Sdng,Wd Sdng,None,3,BrkTil,3,813.0,5,813,813,1,1,4,5,0,0,Detchd,1,1.0,270.0,WD ,110000,76,1,74.0
866,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1299.0,5,1299,1872,2,1,5,7,1,3,BuiltIn,2,2.0,531.0,WD ,261500,8,8,8.0
620,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,3,CBlock,3,1050.0,4,1050,1050,1,1,3,5,0,0,Attchd,1,1.0,338.0,WD ,128900,53,53,53.0
2186,RL,Bnk,Inside,Edwards,Norm,1Fam,1Story,4,Hip,Wd Sdng,Wd Sdng,BrkFace,3,PConc,3,864.0,5,948,948,1,1,3,5,0,0,Attchd,1,1.0,248.0,WD ,111000,53,53,53.0
2025,RL,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,5,Gable,HdBoard,HdBoard,None,3,PConc,2,750.0,3,960,1316,1,1,3,7,0,0,Detchd,1,2.0,576.0,ConLw,90000,81,57,42.0
1916,RL,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,Flat,Plywood,Plywood,BrkCmn,3,CBlock,4,1021.0,3,1465,2380,2,1,3,7,1,1,CarPort,1,2.0,596.0,WD ,129000,42,28,42.0
1542,RL,Low,CulDSac,Crawfor,PosN,1Fam,1Story,6,Hip,HdBoard,HdBoard,BrkFace,4,CBlock,3,1296.0,5,1640,1640,1,1,4,7,1,4,Detchd,1,2.0,924.0,WD ,224000,54,2,15.0
1163,FV,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6,Gable,MetalSd,MetalSd,None,4,PConc,4,600.0,5,600,1200,2,1,4,5,0,0,Detchd,2,2.0,480.0,WD ,165000,3,3,3.0
205,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,BrkTil,3,662.0,5,662,1324,1,1,3,6,0,0,Detchd,1,1.0,180.0,WD ,122000,90,17,90.0
2261,RL,HLS,Inside,Timber,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,None,4,PConc,4,1546.0,5,1564,1564,2,1,5,6,1,4,Attchd,2,2.0,502.0,New,267300,1,1,1.0
1436,RL,Lvl,Corner,CollgCr,PosN,1Fam,2Story,6,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,864.0,5,872,1771,2,1,4,6,0,0,Attchd,2,2.0,600.0,WD ,215700,11,11,11.0
444,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,Gable,MetalSd,MetalSd,Stone,4,PConc,5,1836.0,5,1836,1836,2,1,4,7,1,4,Attchd,3,3.0,862.0,WD ,280000,5,4,5.0
1067,RL,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1603.0,5,1575,1575,2,1,4,7,1,3,Attchd,3,3.0,732.0,WD ,284000,5,4,5.0
2290,RM,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,4,Gable,CemntBd,CmentBd,None,3,CBlock,4,630.0,4,630,630,1,1,3,3,0,0,None,0,0.0,0.0,WD ,84500,37,37,0.0
168,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,3,1395.0,3,1395,1395,1,1,3,7,1,3,Attchd,2,2.0,440.0,WD ,192000,47,26,47.0
2643,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,3,502.0,3,502,1004,1,1,4,5,1,1,Detchd,1,1.0,200.0,WD ,105000,76,56,76.0
2802,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Hip,VinylSd,VinylSd,None,4,PConc,4,1860.0,5,1836,1836,2,1,4,8,1,4,Attchd,3,2.0,484.0,WD ,216837,2,1,2.0
1224,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,BrkFace,2,CBlock,3,1296.0,3,1496,1496,2,1,4,6,0,0,Attchd,2,2.0,450.0,WD ,141500,48,48,48.0
1382,RL,Lvl,FR2,Sawyer,Feedr,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,CBlock,3,894.0,5,894,894,1,1,4,5,0,0,Attchd,2,2.0,450.0,WD ,130000,41,5,41.0
853,RL,HLS,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,BrkFace,3,CBlock,4,1040.0,3,1040,1040,2,1,3,5,0,0,None,0,0.0,0.0,WD ,124000,31,31,0.0
2237,RM,Lvl,Inside,IDOTRR,Norm,1Fam,2Story,5,Gable,Wd Sdng,Plywood,None,3,BrkTil,4,859.0,5,942,1828,2,1,4,6,0,0,None,0,0.0,0.0,WD ,150909,84,8,0.0
2585,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,1008.0,5,1008,1008,1,1,3,4,0,0,Attchd,2,1.0,280.0,WD ,139500,54,3,54.0
2193,RL,HLS,Inside,Edwards,Norm,1Fam,1Story,4,Gable,WdShing,Plywood,None,3,CBlock,3,864.0,3,864,864,1,1,3,5,0,0,Detchd,1,2.0,528.0,COD,79275,52,52,11.0
2262,RL,HLS,Inside,Timber,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,4,PConc,4,1476.0,5,1484,1484,2,1,5,6,1,4,Attchd,2,2.0,472.0,WD ,265900,1,1,1.0
1528,RL,Bnk,Inside,SWISU,Norm,1Fam,1Story,6,Gable,Wd Sdng,Wd Sdng,None,3,BrkTil,4,768.0,3,790,790,1,1,3,4,0,0,Detchd,1,1.0,160.0,WD ,91000,78,58,83.0
370,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,5,Gable,HdBoard,Wd Sdng,BrkFace,3,PConc,4,1122.0,5,946,1934,2,1,3,6,1,3,Attchd,1,2.0,567.0,WD ,185000,32,32,32.0
2629,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,BrkFace,Wd Sdng,None,3,CBlock,3,1150.0,5,1150,1150,1,1,3,6,0,0,Attchd,2,1.0,300.0,WD ,141000,47,47,47.0
793,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,Hip,MetalSd,MetalSd,None,3,CBlock,3,672.0,3,672,672,1,1,3,4,0,0,Attchd,1,1.0,234.0,WD ,113000,68,59,68.0
1429,RL,Lvl,Corner,SawyerW,Norm,1Fam,SLvl,8,Gable,VinylSd,VinylSd,BrkFace,4,PConc,4,1401.0,5,1511,1511,2,1,4,6,1,2,Attchd,3,3.0,811.0,WD ,225000,13,13,13.0
648,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,793.0,3,793,793,1,1,2,4,0,0,Detchd,1,1.0,240.0,WD ,113000,64,59,64.0
279,RL,Lvl,Inside,Edwards,Norm,1Fam,SLvl,6,Gable,Plywood,Plywood,None,3,CBlock,3,1008.0,3,1096,1096,1,1,3,5,1,2,Detchd,1,1.0,352.0,WD ,125200,35,35,35.0
1705,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,Stone,5,PConc,5,918.0,5,958,2100,2,1,5,8,2,4,BuiltIn,3,3.0,786.0,New,319500,0,1,1.0
1257,RL,Bnk,Inside,NAmes,Artery,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,913.0,3,1048,1558,1,1,3,6,1,3,Attchd,1,1.0,288.0,WD ,140000,63,58,46.0
1062,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Hip,VinylSd,VinylSd,Stone,5,PConc,4,948.0,5,948,2088,2,1,4,10,1,4,BuiltIn,3,3.0,656.0,WD ,250000,1,1,1.0
1729,RL,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,4,PConc,4,768.0,5,768,1536,2,1,4,6,1,4,Attchd,3,2.0,400.0,WD ,176000,2,1,2.0
1925,RL,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,Gable,Wd Sdng,Wd Sdng,BrkFace,3,CBlock,3,1331.0,4,1721,1721,1,1,3,8,3,3,Attchd,1,2.0,464.0,WD ,174850,50,38,50.0
415,RL,Lvl,Inside,NPkVill,Norm,TwnhsE,2Story,6,Gable,Plywood,Brk Cmn,None,3,CBlock,4,804.0,3,804,1548,2,1,3,7,1,3,Detchd,1,2.0,440.0,WD ,147000,31,31,31.0
78,RL,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,Gable,Plywood,Plywood,None,3,CBlock,4,918.0,3,918,918,2,1,3,5,1,3,Attchd,1,1.0,264.0,WD ,99500,31,31,31.0
428,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,Gable,VinylSd,VinylSd,None,4,PConc,5,1365.0,5,1365,2690,2,1,5,8,1,4,Attchd,2,3.0,864.0,New,398800,0,1,1.0
1756,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,953.0,5,953,1647,2,1,3,7,1,3,Attchd,2,2.0,460.0,WD ,175000,8,7,8.0
1280,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,3,CBlock,3,825.0,3,825,825,1,1,3,4,0,0,Attchd,1,1.0,350.0,WD ,109500,54,54,54.0
1928,RL,Lvl,Inside,NAmes,PosN,1Fam,1Story,6,Gable,Plywood,Plywood,None,3,CBlock,4,1657.0,4,1657,1657,2,1,3,7,1,3,Attchd,1,2.0,484.0,WD ,163500,37,37,37.0
2671,RL,Lvl,Corner,BrkSide,Feedr,1Fam,1Story,4,Gable,WdShing,Wd Shng,None,3,CBlock,3,788.0,3,788,788,1,1,3,4,2,3,None,0,0.0,0.0,WD ,100000,65,56,0.0
